filename,stalled
105078.mp4,0
105083.mp4,0
105093.mp4,0
105094.mp4,0
105096.mp4,0
105097.mp4,0
105101.mp4,0
105108.mp4,0
105116.mp4,0
105122.mp4,0
105124.mp4,0
105133.mp4,0
105142.mp4,0
105144.mp4,0
105146.mp4,0
105151.mp4,0
105156.mp4,0
105159.mp4,1
105173.mp4,0
105178.mp4,0
105181.mp4,0
105190.mp4,0
105191.mp4,0
105196.mp4,0
105201.mp4,0
105202.mp4,0
105207.mp4,0
105218.mp4,0
105221.mp4,0
105238.mp4,0
105243.mp4,1
105252.mp4,0
105255.mp4,0
105267.mp4,0
105268.mp4,0
105269.mp4,0
105276.mp4,0
105280.mp4,0
105286.mp4,0
105288.mp4,0
105289.mp4,0
105297.mp4,0
105300.mp4,0
105338.mp4,0
105345.mp4,0
105346.mp4,0
105347.mp4,0
105353.mp4,0
105359.mp4,0
105361.mp4,0
105365.mp4,0
105368.mp4,0
105370.mp4,1
105373.mp4,0
105374.mp4,0
105379.mp4,0
105384.mp4,0
105386.mp4,0
105387.mp4,0
105389.mp4,0
105397.mp4,0
105402.mp4,0
105403.mp4,0
105409.mp4,0
105418.mp4,0
105430.mp4,0
105436.mp4,0
105438.mp4,0
105444.mp4,0
105447.mp4,0
105459.mp4,0
105463.mp4,0
105467.mp4,0
105469.mp4,0
105470.mp4,0
105481.mp4,0
105484.mp4,0
105489.mp4,0
105491.mp4,0
105495.mp4,0
105496.mp4,0
105498.mp4,0
105499.mp4,0
105500.mp4,0
105502.mp4,0
105507.mp4,0
105511.mp4,0
105543.mp4,0
105544.mp4,0
105555.mp4,0
105561.mp4,0
105562.mp4,0
105563.mp4,0
105575.mp4,0
105579.mp4,0
105580.mp4,0
105582.mp4,0
105586.mp4,0
105596.mp4,0
105599.mp4,0
105601.mp4,0
105602.mp4,1
105617.mp4,0
105631.mp4,0
105641.mp4,0
105657.mp4,0
105658.mp4,0
105663.mp4,0
105665.mp4,0
105668.mp4,1
105670.mp4,0
105677.mp4,0
105683.mp4,0
105685.mp4,0
105694.mp4,0
105699.mp4,0
105704.mp4,0
105713.mp4,0
105719.mp4,0
105729.mp4,0
105742.mp4,0
105743.mp4,0
105744.mp4,0
105747.mp4,0
105752.mp4,0
105753.mp4,0
105775.mp4,0
105783.mp4,0
105789.mp4,0
105791.mp4,0
105792.mp4,0
105802.mp4,0
105808.mp4,0
105809.mp4,0
105820.mp4,0
105821.mp4,0
105829.mp4,0
105831.mp4,0
105840.mp4,0
105843.mp4,0
105850.mp4,0
105859.mp4,0
105860.mp4,0
105862.mp4,0
105866.mp4,0
105873.mp4,0
105885.mp4,0
105892.mp4,0
105902.mp4,0
105910.mp4,0
105911.mp4,0
105920.mp4,0
105927.mp4,0
105932.mp4,1
105934.mp4,0
105936.mp4,0
105941.mp4,1
105957.mp4,0
105969.mp4,0
105986.mp4,0
105993.mp4,0
106013.mp4,1
106021.mp4,0
106027.mp4,0
106041.mp4,1
106047.mp4,0
106048.mp4,1
106052.mp4,0
106053.mp4,0
106059.mp4,0
106063.mp4,0
106068.mp4,0
106075.mp4,0
106076.mp4,1
106078.mp4,0
106085.mp4,0
106089.mp4,0
106091.mp4,0
106097.mp4,0
106103.mp4,0
106109.mp4,0
106111.mp4,0
106113.mp4,0
106115.mp4,0
106126.mp4,0
106128.mp4,1
106129.mp4,0
106133.mp4,0
106134.mp4,0
106135.mp4,0
106138.mp4,0
106151.mp4,0
106156.mp4,0
106158.mp4,0
106159.mp4,0
106161.mp4,0
106173.mp4,0
106185.mp4,0
106198.mp4,0
106211.mp4,0
106227.mp4,0
106241.mp4,0
106246.mp4,0
106248.mp4,0
106259.mp4,0
106263.mp4,0
106268.mp4,0
106275.mp4,0
106276.mp4,0
106277.mp4,0
106280.mp4,0
106287.mp4,0
106288.mp4,0
106292.mp4,0
106311.mp4,0
106312.mp4,0
106317.mp4,0
106320.mp4,0
106323.mp4,0
106324.mp4,0
106334.mp4,0
106339.mp4,0
106341.mp4,0
106356.mp4,0
106357.mp4,0
106385.mp4,0
106388.mp4,0
106391.mp4,0
106395.mp4,0
106396.mp4,0
106401.mp4,0
106404.mp4,0
106411.mp4,0
106412.mp4,0
106414.mp4,0
106416.mp4,0
106418.mp4,0
106420.mp4,0
106422.mp4,0
106444.mp4,0
106447.mp4,0
106452.mp4,0
106455.mp4,0
106458.mp4,0
106475.mp4,0
106476.mp4,0
106481.mp4,0
106490.mp4,0
106491.mp4,0
106495.mp4,0
106501.mp4,0
106502.mp4,0
106508.mp4,0
106515.mp4,0
106517.mp4,0
106518.mp4,0
106520.mp4,0
106526.mp4,0
106537.mp4,0
106538.mp4,0
106540.mp4,1
106542.mp4,1
106556.mp4,0
106558.mp4,0
106560.mp4,0
106566.mp4,0
106575.mp4,0
106583.mp4,0
106587.mp4,0
106595.mp4,0
106596.mp4,0
106599.mp4,0
106600.mp4,0
106609.mp4,0
106610.mp4,0
106616.mp4,0
106620.mp4,0
106622.mp4,0
106629.mp4,0
106633.mp4,0
106641.mp4,0
106648.mp4,0
106651.mp4,0
106657.mp4,0
106658.mp4,0
106659.mp4,0
106682.mp4,0
106689.mp4,0
106694.mp4,0
106695.mp4,0
106696.mp4,0
106705.mp4,0
106706.mp4,0
106715.mp4,0
106718.mp4,0
106721.mp4,0
106723.mp4,0
106726.mp4,0
106727.mp4,0
106728.mp4,0
106729.mp4,0
106730.mp4,0
106731.mp4,0
106732.mp4,0
106733.mp4,0
106736.mp4,0
106742.mp4,0
106750.mp4,0
106754.mp4,0
106755.mp4,0
106761.mp4,0
106762.mp4,0
106766.mp4,0
106768.mp4,0
106774.mp4,0
106779.mp4,0
106784.mp4,0
106787.mp4,0
106791.mp4,0
106796.mp4,0
106801.mp4,0
106804.mp4,0
106812.mp4,0
106816.mp4,0
106819.mp4,0
106823.mp4,0
106827.mp4,0
106834.mp4,0
106839.mp4,0
106840.mp4,0
106843.mp4,0
106844.mp4,0
106849.mp4,0
106852.mp4,0
106853.mp4,0
106855.mp4,0
106862.mp4,0
106863.mp4,0
106864.mp4,0
106871.mp4,0
106873.mp4,0
106876.mp4,0
106877.mp4,0
106879.mp4,0
106881.mp4,0
106899.mp4,0
106908.mp4,0
106910.mp4,0
106913.mp4,0
106919.mp4,0
106922.mp4,0
106925.mp4,0
106926.mp4,0
106931.mp4,0
106946.mp4,0
106947.mp4,0
106954.mp4,0
106959.mp4,0
106961.mp4,0
106965.mp4,0
106971.mp4,0
106978.mp4,0
106995.mp4,0
107002.mp4,0
107014.mp4,0
107020.mp4,0
107021.mp4,0
107022.mp4,0
107025.mp4,0
107028.mp4,0
107036.mp4,0
107037.mp4,0
107039.mp4,0
107041.mp4,0
107045.mp4,0
107051.mp4,0
107079.mp4,0
107082.mp4,0
107093.mp4,0
107103.mp4,0
107104.mp4,0
107105.mp4,0
107106.mp4,1
107115.mp4,0
107117.mp4,0
107121.mp4,0
107140.mp4,0
107143.mp4,0
107145.mp4,0
107155.mp4,0
107160.mp4,1
107162.mp4,0
107163.mp4,0
107166.mp4,0
107171.mp4,0
107177.mp4,0
107179.mp4,0
107185.mp4,0
107187.mp4,0
107190.mp4,0
107191.mp4,0
107195.mp4,0
107200.mp4,0
107201.mp4,0
107208.mp4,0
107212.mp4,0
107213.mp4,0
107226.mp4,0
107231.mp4,0
107238.mp4,0
107251.mp4,0
107252.mp4,0
107256.mp4,0
107259.mp4,0
107275.mp4,0
107276.mp4,0
107279.mp4,0
107282.mp4,0
107284.mp4,0
107288.mp4,0
107294.mp4,0
107308.mp4,0
107310.mp4,0
107319.mp4,0
107320.mp4,0
107328.mp4,0
107336.mp4,0
107341.mp4,0
107345.mp4,0
107347.mp4,0
107372.mp4,0
107373.mp4,0
107374.mp4,0
107377.mp4,0
107382.mp4,0
107383.mp4,0
107387.mp4,0
107389.mp4,0
107394.mp4,0
107396.mp4,0
107425.mp4,0
107430.mp4,0
107436.mp4,0
107446.mp4,0
107449.mp4,0
107456.mp4,0
107459.mp4,0
107461.mp4,0
107462.mp4,0
107465.mp4,0
107475.mp4,0
107482.mp4,0
107520.mp4,0
107525.mp4,0
107526.mp4,0
107527.mp4,0
107539.mp4,0
107554.mp4,0
107558.mp4,0
107563.mp4,0
107568.mp4,0
107571.mp4,0
107574.mp4,0
107576.mp4,0
107583.mp4,0
107591.mp4,0
107598.mp4,0
107599.mp4,0
107603.mp4,0
107605.mp4,0
107606.mp4,0
107609.mp4,0
107616.mp4,0
107623.mp4,0
107633.mp4,0
107636.mp4,0
107637.mp4,0
107638.mp4,0
107641.mp4,0
107659.mp4,0
107667.mp4,0
107668.mp4,0
107673.mp4,0
107675.mp4,0
107676.mp4,0
107682.mp4,0
107688.mp4,0
107695.mp4,0
107696.mp4,0
107706.mp4,0
107711.mp4,0
107715.mp4,0
107719.mp4,0
107739.mp4,0
107743.mp4,0
107753.mp4,0
107759.mp4,0
107765.mp4,0
107771.mp4,0
107780.mp4,0
107785.mp4,0
107786.mp4,0
107790.mp4,0
107795.mp4,0
107797.mp4,0
107805.mp4,0
107817.mp4,0
107824.mp4,0
107829.mp4,0
107837.mp4,0
107848.mp4,0
107854.mp4,0
107857.mp4,0
107870.mp4,0
107873.mp4,0
107874.mp4,0
107879.mp4,0
107880.mp4,0
107884.mp4,0
107889.mp4,0
107890.mp4,0
107893.mp4,0
107908.mp4,0
107916.mp4,0
107918.mp4,0
107922.mp4,0
107924.mp4,0
107929.mp4,0
107949.mp4,0
107951.mp4,0
107953.mp4,0
107958.mp4,0
107961.mp4,0
107972.mp4,0
107988.mp4,0
107989.mp4,0
107992.mp4,0
107997.mp4,0
107999.mp4,0
108001.mp4,0
108004.mp4,0
108007.mp4,0
108010.mp4,0
108011.mp4,0
108017.mp4,0
108020.mp4,0
108024.mp4,0
108028.mp4,0
108039.mp4,0
108044.mp4,0
108048.mp4,0
108052.mp4,0
108053.mp4,0
108056.mp4,0
108057.mp4,0
108061.mp4,0
108077.mp4,0
108083.mp4,0
108085.mp4,0
108087.mp4,0
108088.mp4,0
108097.mp4,0
108110.mp4,0
108111.mp4,0
108113.mp4,0
108118.mp4,0
108135.mp4,0
108144.mp4,0
108145.mp4,0
108151.mp4,0
108154.mp4,0
108156.mp4,0
108178.mp4,0
108180.mp4,0
108185.mp4,0
108188.mp4,0
108191.mp4,0
108192.mp4,0
108198.mp4,0
108199.mp4,0
108201.mp4,0
108206.mp4,0
108209.mp4,0
108210.mp4,0
108221.mp4,0
108227.mp4,0
108240.mp4,0
108242.mp4,0
108246.mp4,0
108255.mp4,0
108272.mp4,0
