filename,stalled
403316.mp4,0
664763.mp4,1
608432.mp4,1
169948.mp4,0
249079.mp4,0
425481.mp4,0
368185.mp4,0
664525.mp4,0
628872.mp4,0
683299.mp4,0
290538.mp4,0
462198.mp4,0
378837.mp4,0
198355.mp4,0
598808.mp4,0
242745.mp4,0
338984.mp4,0
121516.mp4,0
372953.mp4,0
634914.mp4,0
252091.mp4,0
513916.mp4,0
686261.mp4,0
101064.mp4,0
363499.mp4,0
497420.mp4,0
625115.mp4,0
349244.mp4,0
332438.mp4,0
582910.mp4,0
660954.mp4,0
103254.mp4,0
483786.mp4,0
468843.mp4,0
228668.mp4,0
513064.mp4,0
415911.mp4,0
273780.mp4,0
362751.mp4,0
482188.mp4,0
398692.mp4,1
292902.mp4,0
117490.mp4,0
514217.mp4,0
427442.mp4,0
680466.mp4,0
330020.mp4,0
641195.mp4,0
597236.mp4,0
328377.mp4,0
434453.mp4,0
186864.mp4,0
105685.mp4,0
170614.mp4,0
166776.mp4,1
641847.mp4,0
257364.mp4,0
373216.mp4,0
287090.mp4,0
199819.mp4,0
394908.mp4,0
193958.mp4,1
114596.mp4,0
242778.mp4,1
173051.mp4,0
242780.mp4,0
251216.mp4,0
502983.mp4,0
117197.mp4,0
656393.mp4,0
132913.mp4,0
339953.mp4,1
257480.mp4,0
641450.mp4,1
253100.mp4,0
186184.mp4,0
631536.mp4,0
636821.mp4,0
378104.mp4,0
652032.mp4,0
236558.mp4,0
211021.mp4,0
521639.mp4,0
345935.mp4,0
297815.mp4,1
456571.mp4,0
312038.mp4,0
566646.mp4,0
486265.mp4,0
175094.mp4,0
264245.mp4,0
396499.mp4,0
418953.mp4,0
161958.mp4,0
262673.mp4,1
396243.mp4,1
235435.mp4,0
320041.mp4,0
612818.mp4,0
447380.mp4,0
424372.mp4,0
452009.mp4,0
560970.mp4,0
657725.mp4,0
503415.mp4,0
139339.mp4,0
256417.mp4,1
249458.mp4,0
543539.mp4,0
220911.mp4,0
445918.mp4,1
580533.mp4,0
420501.mp4,0
658101.mp4,0
380744.mp4,1
468967.mp4,0
235469.mp4,0
254616.mp4,0
193069.mp4,0
530207.mp4,1
113687.mp4,0
397160.mp4,0
586299.mp4,0
204745.mp4,0
363288.mp4,0
228260.mp4,0
624376.mp4,0
450744.mp4,0
351074.mp4,0
294837.mp4,0
633169.mp4,0
405214.mp4,0
383200.mp4,0
475279.mp4,0
457363.mp4,0
473556.mp4,0
553697.mp4,0
609311.mp4,0
377867.mp4,0
605197.mp4,0
143462.mp4,0
475493.mp4,0
574575.mp4,0
397035.mp4,0
308238.mp4,1
314986.mp4,0
512946.mp4,0
123435.mp4,0
634241.mp4,0
301989.mp4,0
337091.mp4,0
390676.mp4,0
344904.mp4,0
619301.mp4,0
553999.mp4,0
619638.mp4,0
306115.mp4,0
521444.mp4,0
379579.mp4,1
573701.mp4,0
547870.mp4,0
663536.mp4,0
119729.mp4,0
582208.mp4,0
628965.mp4,0
247014.mp4,0
371631.mp4,0
549730.mp4,0
396787.mp4,0
371695.mp4,0
193957.mp4,1
540732.mp4,0
458873.mp4,0
683750.mp4,0
186499.mp4,0
485865.mp4,0
621549.mp4,0
668317.mp4,0
371135.mp4,0
518706.mp4,1
104732.mp4,0
486086.mp4,1
280047.mp4,0
531539.mp4,0
682376.mp4,0
629309.mp4,0
562443.mp4,0
623285.mp4,1
273009.mp4,0
410013.mp4,1
298711.mp4,0
203367.mp4,0
205242.mp4,0
378331.mp4,0
302618.mp4,0
252234.mp4,0
208831.mp4,0
221485.mp4,0
195870.mp4,0
437929.mp4,0
351710.mp4,0
377103.mp4,0
643146.mp4,0
537547.mp4,0
193472.mp4,1
251066.mp4,0
513443.mp4,1
409991.mp4,0
606116.mp4,0
561685.mp4,0
244251.mp4,0
568545.mp4,0
648607.mp4,0
433550.mp4,0
419352.mp4,0
401893.mp4,0
357698.mp4,0
428590.mp4,0
661396.mp4,0
253147.mp4,0
162805.mp4,0
198547.mp4,0
384218.mp4,0
469584.mp4,0
149497.mp4,1
489972.mp4,0
330271.mp4,0
473964.mp4,0
355742.mp4,1
625627.mp4,0
493481.mp4,0
346175.mp4,0
385042.mp4,0
260976.mp4,0
614511.mp4,0
255010.mp4,0
384932.mp4,0
586235.mp4,0
273667.mp4,0
426175.mp4,0
631670.mp4,1
574796.mp4,0
267693.mp4,0
138107.mp4,0
639854.mp4,0
639306.mp4,0
399743.mp4,0
449871.mp4,0
458774.mp4,0
131199.mp4,0
446206.mp4,0
155853.mp4,0
211777.mp4,0
452853.mp4,0
259454.mp4,0
252199.mp4,0
393379.mp4,1
656117.mp4,0
301581.mp4,0
447903.mp4,0
619760.mp4,0
449393.mp4,0
174604.mp4,0
452130.mp4,0
448608.mp4,0
260869.mp4,0
621808.mp4,1
605664.mp4,0
609406.mp4,0
550558.mp4,0
266430.mp4,0
354883.mp4,0
157863.mp4,0
179526.mp4,0
561943.mp4,0
428631.mp4,0
189612.mp4,0
159927.mp4,0
530484.mp4,0
634815.mp4,0
174016.mp4,0
217554.mp4,0
687152.mp4,0
266155.mp4,0
166592.mp4,1
448994.mp4,0
661312.mp4,0
423565.mp4,0
633815.mp4,0
431007.mp4,0
550189.mp4,0
317676.mp4,0
684041.mp4,0
611793.mp4,0
159054.mp4,0
240833.mp4,0
501832.mp4,0
153109.mp4,0
355723.mp4,0
480198.mp4,0
167875.mp4,0
108683.mp4,0
653897.mp4,1
219992.mp4,0
666366.mp4,0
449721.mp4,0
504417.mp4,0
670065.mp4,0
178351.mp4,0
647951.mp4,0
112255.mp4,0
667969.mp4,1
172486.mp4,0
277872.mp4,0
680609.mp4,0
559876.mp4,0
524731.mp4,0
612929.mp4,0
361489.mp4,0
166469.mp4,0
299802.mp4,0
187185.mp4,0
112482.mp4,0
445643.mp4,0
170826.mp4,0
352906.mp4,0
666204.mp4,0
175759.mp4,0
614722.mp4,0
399710.mp4,0
573396.mp4,0
231395.mp4,0
229666.mp4,0
310539.mp4,0
373116.mp4,0
672231.mp4,0
307692.mp4,0
153483.mp4,0
504356.mp4,0
162814.mp4,0
299045.mp4,0
587386.mp4,0
679720.mp4,0
164332.mp4,0
477935.mp4,0
435045.mp4,1
452284.mp4,0
660857.mp4,0
374194.mp4,0
140716.mp4,0
642548.mp4,0
434598.mp4,0
304106.mp4,0
167213.mp4,0
291298.mp4,1
633324.mp4,0
128444.mp4,0
469650.mp4,0
409841.mp4,0
174296.mp4,0
405421.mp4,0
466623.mp4,0
103263.mp4,0
346917.mp4,0
535944.mp4,1
590531.mp4,0
585794.mp4,0
408035.mp4,0
600532.mp4,0
235015.mp4,0
256916.mp4,0
632217.mp4,0
100023.mp4,0
294241.mp4,0
520317.mp4,0
162629.mp4,0
417169.mp4,0
286416.mp4,0
466527.mp4,0
249721.mp4,0
185578.mp4,0
442938.mp4,0
660728.mp4,0
473937.mp4,0
470366.mp4,0
325075.mp4,0
320496.mp4,0
581553.mp4,0
326822.mp4,0
386290.mp4,0
358278.mp4,0
533862.mp4,0
500444.mp4,1
512689.mp4,0
515085.mp4,0
381444.mp4,0
440874.mp4,0
318490.mp4,0
650098.mp4,1
241105.mp4,0
644777.mp4,0
647708.mp4,0
494669.mp4,0
127116.mp4,0
281229.mp4,0
266926.mp4,0
633718.mp4,0
351644.mp4,0
548528.mp4,0
285055.mp4,0
555857.mp4,0
194943.mp4,0
622981.mp4,0
497184.mp4,0
127423.mp4,0
349533.mp4,0
501281.mp4,0
200032.mp4,0
540136.mp4,0
158013.mp4,1
676288.mp4,0
346873.mp4,1
653113.mp4,0
165902.mp4,1
293870.mp4,0
148747.mp4,0
547301.mp4,1
302494.mp4,0
309415.mp4,0
265533.mp4,0
129439.mp4,0
350592.mp4,0
669749.mp4,0
587357.mp4,0
282727.mp4,0
510177.mp4,0
351198.mp4,0
583762.mp4,0
195112.mp4,0
141034.mp4,0
504586.mp4,0
202134.mp4,0
657333.mp4,0
354737.mp4,0
194376.mp4,0
437316.mp4,0
142755.mp4,0
437658.mp4,0
537857.mp4,0
184321.mp4,0
656482.mp4,0
222367.mp4,0
199526.mp4,0
228360.mp4,0
222240.mp4,0
463999.mp4,0
229197.mp4,0
560190.mp4,0
398863.mp4,0
403917.mp4,0
319507.mp4,0
192817.mp4,0
211282.mp4,0
107304.mp4,0
123421.mp4,1
476056.mp4,1
623218.mp4,1
341220.mp4,0
440572.mp4,0
572714.mp4,0
554013.mp4,0
364547.mp4,0
480123.mp4,0
168525.mp4,0
522761.mp4,0
588629.mp4,1
118418.mp4,0
189655.mp4,0
623828.mp4,0
666107.mp4,0
261012.mp4,0
633219.mp4,0
613217.mp4,0
181692.mp4,0
350299.mp4,0
298701.mp4,1
135965.mp4,0
589583.mp4,1
391333.mp4,0
115062.mp4,0
133733.mp4,0
350297.mp4,0
570692.mp4,0
305797.mp4,0
211986.mp4,0
467407.mp4,0
428069.mp4,0
575876.mp4,0
188492.mp4,0
326188.mp4,0
305660.mp4,0
255018.mp4,0
442270.mp4,0
250588.mp4,0
132457.mp4,0
273944.mp4,0
442475.mp4,0
612869.mp4,0
651393.mp4,0
472054.mp4,0
573787.mp4,0
251611.mp4,0
586366.mp4,0
243516.mp4,0
466902.mp4,0
137510.mp4,0
255014.mp4,0
343131.mp4,0
107436.mp4,0
542298.mp4,0
251593.mp4,0
653841.mp4,0
244454.mp4,0
471081.mp4,1
223578.mp4,0
231279.mp4,0
655272.mp4,0
209110.mp4,0
667328.mp4,0
588963.mp4,0
155166.mp4,0
338119.mp4,0
138389.mp4,0
215095.mp4,0
170380.mp4,0
157624.mp4,1
237523.mp4,1
123242.mp4,0
343364.mp4,0
191711.mp4,0
109822.mp4,0
151208.mp4,0
665541.mp4,0
274254.mp4,0
351361.mp4,0
239500.mp4,0
261446.mp4,0
390809.mp4,0
336710.mp4,0
428295.mp4,0
377226.mp4,0
418021.mp4,0
194616.mp4,0
284164.mp4,1
650796.mp4,1
328078.mp4,0
191028.mp4,0
436644.mp4,0
278709.mp4,0
622697.mp4,0
556832.mp4,0
431660.mp4,0
415922.mp4,0
321538.mp4,0
422784.mp4,0
315511.mp4,0
180343.mp4,0
662788.mp4,0
217478.mp4,0
176667.mp4,0
224530.mp4,0
201002.mp4,0
399976.mp4,0
599215.mp4,0
264942.mp4,1
458251.mp4,0
595432.mp4,0
345500.mp4,0
359322.mp4,0
190579.mp4,0
374692.mp4,1
185558.mp4,0
570853.mp4,0
408839.mp4,1
366441.mp4,0
279375.mp4,0
193274.mp4,0
189424.mp4,0
568044.mp4,0
381277.mp4,0
327453.mp4,0
116151.mp4,0
511886.mp4,1
109400.mp4,0
444192.mp4,0
207670.mp4,1
179012.mp4,0
540821.mp4,0
359456.mp4,0
451532.mp4,0
658736.mp4,0
226032.mp4,0
668305.mp4,0
386288.mp4,0
513270.mp4,0
548674.mp4,0
637524.mp4,1
285568.mp4,0
515753.mp4,0
680962.mp4,0
585988.mp4,0
280424.mp4,0
165345.mp4,0
563909.mp4,0
274068.mp4,0
149280.mp4,0
551122.mp4,0
102035.mp4,0
432521.mp4,0
672832.mp4,0
374507.mp4,0
184907.mp4,0
476504.mp4,0
676886.mp4,0
161859.mp4,0
118574.mp4,0
658550.mp4,0
669905.mp4,0
393974.mp4,0
360024.mp4,0
551273.mp4,1
103390.mp4,1
672391.mp4,0
165869.mp4,0
376109.mp4,0
475088.mp4,0
261481.mp4,0
111495.mp4,0
148378.mp4,1
496224.mp4,0
472198.mp4,0
633293.mp4,0
119962.mp4,0
633789.mp4,0
506856.mp4,0
646399.mp4,0
371753.mp4,0
321520.mp4,0
125152.mp4,0
295508.mp4,0
282584.mp4,0
533694.mp4,0
346309.mp4,0
211455.mp4,0
231783.mp4,0
471594.mp4,0
645171.mp4,0
602901.mp4,1
258594.mp4,0
572359.mp4,0
517262.mp4,0
527321.mp4,1
677111.mp4,1
255859.mp4,0
652466.mp4,0
646173.mp4,0
686410.mp4,0
297399.mp4,0
279881.mp4,0
462842.mp4,0
552651.mp4,0
577641.mp4,0
494572.mp4,0
545010.mp4,0
634030.mp4,0
451023.mp4,0
292013.mp4,0
293165.mp4,0
166950.mp4,0
481333.mp4,0
205298.mp4,1
147870.mp4,0
618547.mp4,0
256375.mp4,0
310371.mp4,0
108278.mp4,0
621125.mp4,0
671620.mp4,0
282097.mp4,0
299368.mp4,0
322428.mp4,1
357793.mp4,0
296449.mp4,0
545727.mp4,1
265403.mp4,0
186078.mp4,0
186515.mp4,0
549546.mp4,0
231285.mp4,1
206388.mp4,0
188054.mp4,0
310249.mp4,0
222747.mp4,0
482220.mp4,0
188110.mp4,1
396588.mp4,0
270241.mp4,0
627877.mp4,0
117278.mp4,0
423189.mp4,0
302582.mp4,0
148224.mp4,0
253434.mp4,0
668725.mp4,0
580137.mp4,0
412676.mp4,0
654968.mp4,0
455057.mp4,1
301221.mp4,0
544136.mp4,1
596132.mp4,0
597249.mp4,0
360155.mp4,0
181104.mp4,0
365177.mp4,0
360359.mp4,0
657545.mp4,0
430185.mp4,0
188765.mp4,0
146328.mp4,0
327374.mp4,0
635233.mp4,0
195883.mp4,0
366658.mp4,0
518675.mp4,0
422691.mp4,0
489640.mp4,0
587595.mp4,0
526453.mp4,0
587621.mp4,1
247568.mp4,0
136406.mp4,0
143936.mp4,0
226550.mp4,0
101337.mp4,0
378769.mp4,0
394071.mp4,0
552006.mp4,0
637006.mp4,0
193820.mp4,0
357917.mp4,1
583910.mp4,0
288524.mp4,1
361456.mp4,0
565713.mp4,0
144377.mp4,0
473571.mp4,0
495685.mp4,0
356481.mp4,0
151863.mp4,0
207259.mp4,0
537440.mp4,0
644494.mp4,0
500616.mp4,0
410339.mp4,0
610638.mp4,0
514472.mp4,0
539266.mp4,0
198833.mp4,0
241415.mp4,0
219905.mp4,1
537718.mp4,0
112652.mp4,0
151513.mp4,0
592925.mp4,0
525910.mp4,0
529228.mp4,0
255948.mp4,0
277990.mp4,0
471746.mp4,0
164958.mp4,0
188449.mp4,0
179678.mp4,0
600606.mp4,1
666696.mp4,0
228350.mp4,0
313079.mp4,0
566032.mp4,0
183019.mp4,0
619576.mp4,0
448723.mp4,0
240715.mp4,0
554415.mp4,0
408122.mp4,0
498325.mp4,0
201410.mp4,0
116215.mp4,0
268766.mp4,0
212753.mp4,0
487082.mp4,0
183649.mp4,0
492847.mp4,0
104682.mp4,0
442097.mp4,0
457542.mp4,0
426536.mp4,1
392077.mp4,0
525854.mp4,0
113098.mp4,0
373730.mp4,0
366301.mp4,0
672116.mp4,0
595274.mp4,0
489060.mp4,0
426400.mp4,0
416340.mp4,0
674614.mp4,0
446405.mp4,0
193360.mp4,0
115718.mp4,0
668720.mp4,0
338188.mp4,0
231729.mp4,0
665977.mp4,0
452736.mp4,0
133685.mp4,0
639048.mp4,0
440075.mp4,0
330129.mp4,0
510098.mp4,0
685624.mp4,0
432090.mp4,0
378004.mp4,0
517955.mp4,0
356239.mp4,0
685348.mp4,0
293795.mp4,1
296182.mp4,1
119908.mp4,0
407399.mp4,0
397183.mp4,0
580828.mp4,0
591546.mp4,0
453611.mp4,0
373340.mp4,0
180612.mp4,0
349042.mp4,1
621448.mp4,0
568225.mp4,0
182338.mp4,0
386883.mp4,0
570883.mp4,1
207015.mp4,0
426732.mp4,0
422472.mp4,0
686323.mp4,0
287254.mp4,0
362666.mp4,0
327149.mp4,0
293097.mp4,0
375645.mp4,0
107377.mp4,0
138122.mp4,0
652003.mp4,0
160107.mp4,0
209976.mp4,1
373200.mp4,0
323154.mp4,0
332788.mp4,0
634212.mp4,0
472513.mp4,0
439028.mp4,0
334381.mp4,0
476268.mp4,0
162138.mp4,0
339516.mp4,0
234060.mp4,0
468497.mp4,0
635911.mp4,0
543419.mp4,0
609889.mp4,0
385480.mp4,0
197735.mp4,1
632161.mp4,0
280091.mp4,0
565602.mp4,0
215825.mp4,1
556453.mp4,0
204061.mp4,0
663790.mp4,0
165146.mp4,0
444397.mp4,0
142261.mp4,0
541777.mp4,0
350473.mp4,0
111175.mp4,0
400618.mp4,1
202825.mp4,0
676367.mp4,0
143859.mp4,0
168537.mp4,0
208069.mp4,0
466271.mp4,0
680564.mp4,0
217582.mp4,0
152826.mp4,0
245122.mp4,0
182362.mp4,0
133712.mp4,0
103495.mp4,0
399375.mp4,0
358813.mp4,0
654673.mp4,0
275774.mp4,0
649490.mp4,0
463620.mp4,0
265045.mp4,0
382989.mp4,0
214189.mp4,0
161103.mp4,0
606711.mp4,0
321625.mp4,0
305898.mp4,0
565579.mp4,0
514433.mp4,0
186729.mp4,0
136242.mp4,0
446705.mp4,1
191233.mp4,0
562918.mp4,0
348892.mp4,0
430744.mp4,0
495591.mp4,0
661261.mp4,0
587363.mp4,0
281686.mp4,0
181748.mp4,0
276646.mp4,1
582882.mp4,0
174501.mp4,0
652165.mp4,0
538577.mp4,0
589957.mp4,0
414173.mp4,0
398149.mp4,0
303383.mp4,0
277003.mp4,0
514168.mp4,0
202079.mp4,0
212117.mp4,0
153176.mp4,0
529062.mp4,0
273187.mp4,0
130292.mp4,0
424184.mp4,0
218455.mp4,0
676565.mp4,0
683181.mp4,0
279866.mp4,0
685384.mp4,0
578326.mp4,0
220923.mp4,0
482982.mp4,1
607052.mp4,0
398694.mp4,0
558747.mp4,0
371957.mp4,0
549279.mp4,0
578669.mp4,0
404432.mp4,0
113825.mp4,0
195020.mp4,0
132424.mp4,0
100802.mp4,0
573594.mp4,0
460639.mp4,0
522138.mp4,0
528343.mp4,0
280881.mp4,0
159923.mp4,1
307518.mp4,0
667625.mp4,0
177366.mp4,0
100293.mp4,0
497127.mp4,0
680771.mp4,0
525067.mp4,0
602310.mp4,0
251864.mp4,0
477753.mp4,0
513953.mp4,0
576569.mp4,0
477511.mp4,0
106774.mp4,0
199914.mp4,0
465751.mp4,0
102835.mp4,0
499724.mp4,0
441605.mp4,0
583114.mp4,0
329775.mp4,0
485405.mp4,0
290543.mp4,0
522967.mp4,0
111198.mp4,0
565050.mp4,0
472828.mp4,0
149249.mp4,0
223044.mp4,0
538994.mp4,1
686472.mp4,0
118646.mp4,0
214176.mp4,0
212748.mp4,0
565974.mp4,0
180041.mp4,0
573745.mp4,1
355428.mp4,0
544253.mp4,0
564247.mp4,0
591415.mp4,0
255179.mp4,0
575288.mp4,0
287787.mp4,0
238600.mp4,0
647550.mp4,0
357937.mp4,0
306857.mp4,0
582040.mp4,0
270803.mp4,0
224766.mp4,0
280024.mp4,0
406079.mp4,0
191898.mp4,0
448375.mp4,0
575053.mp4,0
529954.mp4,0
373899.mp4,0
439834.mp4,0
132542.mp4,0
475099.mp4,0
323156.mp4,1
581300.mp4,0
152956.mp4,0
482426.mp4,1
294868.mp4,0
419262.mp4,0
441456.mp4,0
443024.mp4,0
385462.mp4,0
168656.mp4,0
198861.mp4,0
120428.mp4,0
412483.mp4,0
159441.mp4,0
555298.mp4,0
542390.mp4,0
682892.mp4,0
406094.mp4,1
509080.mp4,0
462006.mp4,0
431865.mp4,0
596363.mp4,0
578280.mp4,0
615788.mp4,0
184275.mp4,0
553662.mp4,0
353737.mp4,0
370903.mp4,0
647538.mp4,0
247027.mp4,0
216555.mp4,0
538703.mp4,0
373832.mp4,0
509250.mp4,0
401287.mp4,0
282447.mp4,0
127577.mp4,0
550344.mp4,0
278191.mp4,0
466526.mp4,0
413558.mp4,0
557365.mp4,0
404054.mp4,0
195815.mp4,0
218704.mp4,0
206584.mp4,0
392053.mp4,0
665551.mp4,0
595050.mp4,0
592742.mp4,1
346296.mp4,0
216242.mp4,0
561106.mp4,0
286753.mp4,0
397744.mp4,0
379514.mp4,0
228226.mp4,0
402885.mp4,0
563857.mp4,0
649913.mp4,0
449706.mp4,0
320644.mp4,1
510077.mp4,0
506466.mp4,0
524905.mp4,0
187708.mp4,0
436846.mp4,0
661551.mp4,0
606293.mp4,0
386104.mp4,0
437122.mp4,0
314937.mp4,0
360172.mp4,0
371283.mp4,0
530309.mp4,0
503241.mp4,0
534675.mp4,0
584876.mp4,0
238316.mp4,0
375459.mp4,0
365573.mp4,0
306535.mp4,0
104610.mp4,0
680784.mp4,0
174662.mp4,0
324456.mp4,0
632959.mp4,0
548730.mp4,0
276472.mp4,0
346552.mp4,0
520286.mp4,0
169337.mp4,0
250416.mp4,0
582266.mp4,1
357432.mp4,0
613350.mp4,0
552827.mp4,0
578334.mp4,0
196528.mp4,0
616725.mp4,0
525788.mp4,1
447448.mp4,0
392516.mp4,0
431055.mp4,0
556153.mp4,0
470624.mp4,0
148462.mp4,0
586804.mp4,0
466216.mp4,0
331716.mp4,0
237080.mp4,0
388671.mp4,0
451524.mp4,0
136822.mp4,0
241173.mp4,0
191573.mp4,0
100924.mp4,0
375128.mp4,0
645695.mp4,0
380128.mp4,0
220027.mp4,0
595119.mp4,0
252763.mp4,0
622661.mp4,0
180300.mp4,0
308579.mp4,0
103922.mp4,0
103734.mp4,0
234119.mp4,0
519354.mp4,0
125350.mp4,0
568251.mp4,1
534440.mp4,0
593600.mp4,1
123045.mp4,0
584156.mp4,1
481465.mp4,1
241103.mp4,0
536935.mp4,0
328867.mp4,0
402414.mp4,0
550838.mp4,0
173428.mp4,0
382464.mp4,0
531152.mp4,1
216048.mp4,0
173922.mp4,0
440591.mp4,0
191519.mp4,1
200203.mp4,0
551615.mp4,0
635850.mp4,0
651432.mp4,0
507603.mp4,0
399198.mp4,0
477932.mp4,0
479672.mp4,0
193945.mp4,1
459173.mp4,0
493432.mp4,0
205328.mp4,0
401201.mp4,0
211676.mp4,0
638318.mp4,1
136298.mp4,0
271826.mp4,0
287460.mp4,1
154384.mp4,1
166916.mp4,0
288373.mp4,0
178413.mp4,0
387613.mp4,0
608515.mp4,0
639974.mp4,1
115374.mp4,1
383388.mp4,0
490491.mp4,0
346911.mp4,0
478159.mp4,0
478619.mp4,0
468467.mp4,0
434595.mp4,0
171845.mp4,0
634453.mp4,0
660447.mp4,0
279965.mp4,0
579155.mp4,0
395992.mp4,0
281538.mp4,0
533532.mp4,0
460590.mp4,0
610858.mp4,0
257032.mp4,0
543279.mp4,0
504183.mp4,0
411442.mp4,0
336463.mp4,0
522125.mp4,0
420397.mp4,0
469610.mp4,0
322426.mp4,0
558883.mp4,0
373992.mp4,0
515639.mp4,0
187443.mp4,0
470930.mp4,0
620663.mp4,0
340190.mp4,0
266815.mp4,0
308789.mp4,0
119541.mp4,0
597194.mp4,0
252178.mp4,0
297858.mp4,0
436998.mp4,0
469749.mp4,0
304378.mp4,1
195868.mp4,0
264335.mp4,0
402059.mp4,0
131749.mp4,0
450401.mp4,0
639233.mp4,0
380848.mp4,0
396088.mp4,0
231751.mp4,1
645979.mp4,0
236876.mp4,0
249975.mp4,0
398199.mp4,0
302922.mp4,0
106038.mp4,0
340516.mp4,0
412110.mp4,0
240100.mp4,0
241609.mp4,0
543927.mp4,0
564124.mp4,0
110227.mp4,0
643929.mp4,0
660550.mp4,0
